booking_time,lead_time,adr,total_people,room_type,local_events,room_price,competitor_a_price,competitor_b_price,competitor_c_price,length_of_stay,occupancy_rate,room_availability
2024-08-03 08:10:00,20,131,4,Suite,None,213,193,301,175,6,0.74,155
2024-08-01 08:10:00,25,144,4,Family,Festival,313,320,292,253,5,0.81,157
2024-09-13 11:40:00,23,172,4,Suite,None,201,215,215,186,3,0.72,148
2024-06-24 07:05:00,18,207,3,Family,None,330,221,279,304,3,0.76,145
2024-08-19 10:00:00,21,150,4,Suite,None,247,206,204,205,3,0.92,138
2024-08-25 10:00:00,18,145,3,Suite,None,291,223,213,246,3,0.73,158
2024-10-18 16:55:00,16,136,3,Deluxe,None,283,180,207,202,3,0.9,120
2024-07-24 15:35:00,26,171,4,Deluxe,None,218,232,256,207,5,0.83,165
2024-08-10 16:05:00,26,220,2,Deluxe,None,246,270,325,288,4,0.84,157
2024-07-19 15:35:00,22,220,3,Suite,None,330,311,325,294,6,0.82,157
2024-06-06 09:20:00,26,220,2,Deluxe,None,330,296,315,312,5,0.82,149
2024-10-06 16:55:00,23,155,3,Suite,None,308,290,296,175,5,0.85,132
2024-05-02 14:45:00,25,199,3,Deluxe,None,330,312,283,193,5,0.74,402
2024-06-15 09:50:00,22,130,2,Family,None,213,257,185,252,5,0.81,156
2024-10-06 16:55:00,24,220,3,Deluxe,Concert,330,239,325,315,5,0.83,172
2024-09-14 11:40:00,21,130,3,Family,None,312,274,188,175,3,0.81,120
2024-06-21 11:25:00,26,193,5,Family,None,279,320,305,175,6,0.72,160
2024-06-19 07:05:00,25,178,2,Family,Concert,330,309,291,315,5,0.84,166
2024-08-19 10:00:00,19,130,5,Deluxe,None,233,236,217,196,3,0.72,130
2024-06-24 07:05:00,24,220,3,Suite,None,300,220,274,247,3,0.82,120
2024-07-23 15:35:00,20,142,4,Family,None,296,255,185,193,5,0.72,131
2024-08-08 08:10:00,26,167,4,Suite,Concert,273,272,245,282,3,0.72,120
2024-11-03 12:30:00,22,135,3,Deluxe,None,310,267,201,225,3,0.72,165
2024-11-28 12:30:00,23,180,4,Family,None,247,180,271,228,6,0.88,120
2024-09-29 07:05:00,23,220,4,Deluxe,None,330,263,325,315,5,0.82,149
2024-08-08 08:10:00,25,220,1,Deluxe,None,328,315,307,304,5,0.84,140
2024-05-12 14:30:00,21,163,4,Suite,None,249,198,233,198,3,0.82,133
2024-05-02 14:45:00,18,211,2,Deluxe,None,273,319,185,314,5,0.72,132
2024-06-22 07:05:00,21,220,4,Suite,None,330,180,325,184,5,0.72,161
2024-05-02 14:45:00,20,220,4,Deluxe,None,330,307,319,304,5,0.83,139
2024-06-07 09:20:00,24,220,1,Suite,Concert,300,236,325,253,5,0.82,134
2024-07-27 15:35:00,22,130,4,Family,None,213,315,185,175,3,0.72,123
2024-08-05 08:10:00,22,170,1,Suite,None,330,274,303,278,5,0.82,165
2024-08-15 10:00:00,23,170,4,Suite,None,302,261,218,237,3,0.77,121
2024-10-17 16:55:00,24,164,4,Family,None,319,207,224,204,5,0.81,150
2024-05-04 14:45:00,25,200,3,Deluxe,None,330,299,282,308,5,0.72,145
2024-11-03 12:30:00,20,220,2,Deluxe,None,324,285,306,300,5,0.81,166
2024-05-24 15:35:00,23,220,2,Deluxe,None,330,283,325,283,5,0.85,167
2024-06-13 09:20:00,20,134,3,Family,Concert,241,202,185,210,5,0.86,164
2024-11-01 12:30:00,26,182,2,Deluxe,None,306,320,266,272,5,0.81,164
2024-11-30 12:30:00,19,155,3,Family,None,330,243,278,197,3,0.82,161
2024-08-07 08:10:00,27,220,2,Deluxe,Concert,330,290,325,284,5,0.82,174
2024-08-15 10:00:00,20,141,4,Family,None,220,216,185,180,7,0.72,460
2024-08-12 10:00:00,22,154,5,Family,None,203,202,185,188,5,0.74,158
2024-10-18 16:55:00,25,214,2,Deluxe,None,317,316,276,315,5,0.83,170
2024-07-18 10:45:00,22,189,3,Family,Concert,322,198,277,175,5,0.84,123
2024-11-30 12:30:00,26,220,3,Family,None,239,317,295,309,5,0.87,155
2024-07-27 15:35:00,27,218,2,Deluxe,None,330,311,305,315,5,0.81,167
2024-05-09 14:15:00,25,195,2,Deluxe,None,330,315,308,315,5,0.84,149
2024-10-08 16:55:00,25,148,4,Family,None,193,229,189,175,3,0.77,136
2024-06-09 09:20:00,24,198,2,Deluxe,None,330,313,312,315,5,0.83,170
2024-07-27 15:35:00,20,147,3,Family,None,286,220,307,243,3,0.75,121
2024-05-01 14:45:00,20,134,3,Suite,None,259,184,214,217,3,0.83,130
2024-07-23 15:35:00,23,172,5,Family,None,254,180,204,203,5,0.79,138
2024-11-09 16:55:00,26,220,2,Deluxe,None,296,292,310,275,6,0.84,176
2024-05-29 14:45:00,19,137,4,Family,None,237,244,220,294,5,0.76,140
2024-08-05 08:10:00,22,130,3,Suite,None,203,196,185,253,6,0.84,131
2024-08-10 16:05:00,23,216,2,Suite,None,323,319,313,294,5,0.82,134
2024-05-31 14:45:00,25,130,3,Suite,None,222,258,214,205,3,0.76,134
2024-08-21 10:00:00,22,130,3,Family,Vacations,299,180,194,175,6,0.72,356
2024-06-28 07:05:00,28,139,5,Family,None,236,180,185,175,7,0.88,156
2024-07-14 15:35:00,21,167,4,Deluxe,Concert,330,211,207,216,3,0.9,120
2024-08-11 08:10:00,23,216,4,Family,None,330,320,283,279,5,0.81,129
2024-08-25 10:00:00,27,220,1,Suite,None,330,320,325,315,4,0.82,177
2024-08-12 10:00:00,23,189,3,Deluxe,None,265,180,206,202,3,0.86,135
2024-10-14 13:40:00,23,205,4,Suite,None,330,310,318,301,5,0.82,156
2024-08-19 10:00:00,21,204,3,Family,None,270,315,185,208,5,0.8,162
2024-07-23 15:35:00,18,157,5,Suite,Concert,292,269,185,259,7,0.72,165
2024-11-28 12:30:00,26,137,3,Family,None,260,222,185,267,5,0.77,142
2024-08-14 08:10:00,25,175,4,Family,None,312,295,309,315,5,0.82,140
2024-05-28 14:45:00,25,220,2,Family,None,330,300,314,315,5,0.82,143
2024-05-31 14:45:00,26,143,3,Family,None,330,185,185,182,6,0.84,143
2024-08-19 10:00:00,20,130,5,Deluxe,None,241,263,185,175,4,0.84,120
2024-09-06 11:40:00,23,168,4,Suite,None,330,252,207,218,6,0.85,128
2024-08-09 08:10:00,25,207,4,Suite,None,308,294,309,221,3,0.72,163
2024-07-14 15:35:00,20,220,2,Deluxe,None,330,317,325,315,5,0.84,171
2024-05-06 14:45:00,25,200,4,Family,None,285,251,202,247,3,0.8,143
2024-06-21 11:25:00,17,217,1,Deluxe,Concert,329,320,325,235,5,0.85,170
2024-07-26 15:35:00,20,220,4,Suite,None,330,315,274,237,3,0.89,165
2024-10-06 16:55:00,17,145,3,Suite,None,229,265,185,208,3,0.79,120
2024-06-23 07:05:00,26,220,2,Deluxe,None,330,304,325,312,5,0.82,166
2024-08-19 10:00:00,20,144,4,Family,Vacations,276,205,254,218,6,0.85,157
2024-07-17 15:35:00,26,130,3,Family,None,192,206,185,175,3,0.78,460
2024-05-04 14:45:00,21,130,4,Deluxe,None,307,180,280,184,5,0.74,460
2024-10-15 16:55:00,21,151,3,Suite,None,272,307,188,199,3,0.73,151
2024-06-24 07:05:00,21,141,2,Family,None,263,275,212,312,3,0.72,161
2024-07-21 15:35:00,28,209,2,Deluxe,None,330,272,325,289,5,0.82,146
2024-08-20 10:00:00,24,188,4,Suite,None,321,320,258,225,5,0.82,173
2024-10-16 16:55:00,21,149,4,Family,None,216,245,185,175,5,0.72,130
2024-09-02 08:20:00,19,177,2,Suite,Concert,330,264,302,239,5,0.85,138
2024-06-26 09:20:00,16,148,3,Suite,None,255,221,219,188,3,0.76,166
2024-08-06 08:10:00,20,165,4,Family,None,247,249,201,224,3,0.74,158
2024-07-14 15:35:00,21,185,2,Suite,None,330,320,197,315,5,0.84,169
2024-09-04 11:40:00,21,201,4,Deluxe,None,282,283,198,308,3,0.84,158
2024-11-05 09:10:00,23,157,4,Suite,Vacations,294,218,325,235,4,0.8,162
2024-08-10 08:10:00,22,220,4,Suite,Concert,289,201,254,315,3,0.75,141
2024-06-07 09:20:00,21,161,4,Family,None,303,242,293,228,5,0.83,153
2024-09-29 07:05:00,18,163,5,Deluxe,None,240,247,185,264,3,0.72,124
2024-08-01 08:10:00,23,183,1,Deluxe,None,330,289,279,306,5,0.85,153
2024-07-22 15:35:00,21,146,5,Deluxe,Vacations,315,196,325,209,6,0.85,153
2024-08-05 08:10:00,20,165,3,Deluxe,None,308,232,214,298,5,0.86,155
2024-11-01 12:30:00,25,220,1,Deluxe,Concert,330,287,325,304,5,0.83,145
2024-11-05 09:10:00,23,157,3,Family,None,278,226,209,175,7,0.72,460
2024-08-20 10:00:00,22,199,3,Deluxe,None,257,263,254,315,5,0.77,156
2024-09-14 11:40:00,20,130,4,Family,Concert,281,281,185,245,3,0.72,181
2024-05-24 15:35:00,21,190,2,Suite,None,330,312,290,252,5,0.82,158
2024-06-21 11:25:00,21,220,2,Suite,None,330,320,325,240,3,0.78,170
2024-10-16 16:55:00,23,202,2,Suite,None,264,215,231,302,4,0.86,460
2024-07-27 15:35:00,19,158,3,Deluxe,None,330,265,217,175,4,0.72,138
2024-09-29 07:05:00,28,147,3,Suite,None,271,217,185,190,4,0.72,160
2024-06-24 07:05:00,22,157,3,Family,Festival,280,238,231,220,3,0.85,139
2024-10-06 16:55:00,24,140,4,Suite,Festival,241,238,218,227,4,0.8,184
2024-05-06 14:45:00,25,164,3,Deluxe,None,198,189,230,175,7,0.92,140
2024-11-03 12:30:00,22,154,2,Deluxe,None,298,271,218,315,3,0.82,172
2024-08-19 10:00:00,21,144,3,Suite,None,287,227,201,204,3,0.83,154
2024-10-16 16:55:00,27,153,4,Deluxe,None,261,272,185,198,3,0.72,132
2024-11-28 12:30:00,21,135,3,Deluxe,None,271,213,254,179,6,0.72,136
2024-05-24 15:35:00,24,130,2,Family,None,209,316,185,175,3,0.82,348
2024-08-03 08:10:00,25,181,2,Family,Concert,263,219,185,277,5,0.78,144
2024-10-17 16:55:00,18,138,4,Suite,None,275,254,272,247,3,0.82,137
2024-08-25 10:00:00,20,130,3,Family,None,279,255,185,253,3,0.75,143
2024-06-10 07:05:00,24,153,4,Deluxe,None,330,180,216,200,3,0.79,132
2024-05-04 14:45:00,24,220,1,Deluxe,Vacations,330,227,288,315,5,0.83,146
2024-10-08 16:55:00,20,130,4,Family,None,279,239,199,175,3,0.72,147
2024-10-14 13:40:00,17,157,5,Suite,None,304,252,206,220,4,0.72,452
2024-08-07 08:10:00,22,191,4,Suite,None,311,211,311,278,7,0.8,189
2024-09-12 11:40:00,18,146,2,Suite,None,330,271,308,237,3,0.72,120
2024-06-02 15:35:00,21,170,4,Family,None,330,301,272,180,5,0.84,156
2024-07-19 15:35:00,25,199,2,Deluxe,None,330,246,320,315,5,0.84,133
2024-11-29 12:30:00,24,132,4,Deluxe,None,190,180,185,194,3,0.8,149
2024-08-27 17:55:00,21,216,2,Deluxe,None,330,320,259,310,5,0.81,172
2024-05-06 14:45:00,19,186,2,Deluxe,None,273,259,282,198,5,0.73,151
2024-06-16 09:20:00,26,144,4,Suite,None,320,247,224,202,3,0.74,120
2024-08-22 11:40:00,24,208,4,Suite,None,305,197,215,220,3,0.9,146
2024-05-29 14:45:00,23,130,4,Family,Festival,237,180,221,175,4,0.77,136
2024-08-26 10:00:00,19,211,2,Family,None,330,320,291,315,5,0.85,167
2024-10-20 16:55:00,20,130,4,Family,Concert,190,231,185,175,3,0.74,140
2024-06-13 09:20:00,27,206,1,Suite,Concert,330,320,325,274,5,0.84,151
2024-06-09 09:20:00,23,148,3,Family,None,280,280,234,178,3,0.72,142
2024-10-30 12:30:00,25,211,4,Deluxe,None,330,313,306,315,5,0.84,160
2024-06-23 07:05:00,26,143,3,Suite,None,297,235,231,222,3,0.78,120
2024-09-03 11:40:00,21,220,2,Deluxe,None,330,320,325,296,5,0.83,138
2024-07-21 15:35:00,20,219,2,Deluxe,None,306,320,293,315,5,0.85,121
2024-09-30 11:40:00,23,213,2,Family,None,330,234,241,276,3,0.86,146
2024-07-21 15:35:00,24,142,4,Family,None,234,236,207,282,3,0.79,152
2024-10-11 16:55:00,20,136,3,Suite,None,301,240,259,276,5,0.78,131
2024-06-09 09:20:00,20,130,4,Family,None,247,180,203,190,3,0.88,127
2024-11-27 12:30:00,26,220,2,Deluxe,None,330,320,299,315,4,0.73,142
2024-08-11 08:10:00,21,192,2,Suite,None,268,266,325,252,7,0.75,166
2024-05-31 14:45:00,25,138,4,Suite,None,330,210,185,191,3,0.86,146
2024-11-28 12:30:00,23,220,2,Suite,None,330,315,300,291,5,0.82,160
2024-05-06 14:45:00,20,220,1,Deluxe,None,323,267,321,297,5,0.83,163
2024-09-03 11:40:00,26,165,3,Suite,None,293,297,195,175,3,0.92,139
2024-08-09 08:10:00,19,220,2,Deluxe,Concert,303,312,325,295,6,0.84,165
2024-06-13 09:20:00,28,220,3,Deluxe,None,237,280,283,216,5,0.72,159
2024-05-24 15:35:00,28,146,3,Suite,None,288,220,233,229,5,0.86,161
2024-08-25 10:00:00,21,148,3,Family,None,202,237,240,197,3,0.8,156
2024-09-06 11:40:00,22,208,4,Deluxe,Concert,325,317,303,311,5,0.76,142
2024-10-25 12:30:00,20,130,4,Family,None,244,294,208,276,5,0.76,165
2024-05-28 14:45:00,17,204,3,Deluxe,None,292,298,185,303,6,0.72,165
2024-05-24 15:35:00,25,197,2,Deluxe,None,323,308,244,287,5,0.82,154
2024-05-06 14:45:00,25,216,1,Suite,None,330,320,301,297,5,0.81,147
2024-07-22 15:35:00,18,143,4,Family,None,206,320,198,230,6,0.82,160
2024-06-13 09:20:00,23,193,3,Deluxe,None,228,231,264,290,5,0.84,123
2024-11-05 09:10:00,22,220,2,Deluxe,None,330,320,279,315,5,0.83,149
2024-09-30 11:40:00,24,188,2,Deluxe,None,330,306,318,315,6,0.88,151
2024-06-23 07:05:00,18,217,2,Suite,None,330,277,281,315,4,0.84,153
2024-08-22 11:40:00,21,206,2,Deluxe,Concert,330,320,294,286,5,0.85,142
2024-11-05 09:10:00,20,133,4,Family,None,247,235,190,195,3,0.79,150
2024-11-05 09:10:00,18,130,4,Deluxe,None,282,249,185,225,5,0.72,162
2024-10-15 16:55:00,19,144,3,Deluxe,Concert,237,180,205,223,4,0.86,165
2024-10-17 16:55:00,21,220,2,Deluxe,None,330,277,312,296,5,0.84,187
2024-11-30 12:30:00,22,152,3,Family,None,330,180,256,223,5,0.72,148
2024-06-13 09:20:00,21,130,3,Family,None,243,268,190,175,3,0.72,184
2024-07-16 10:00:00,22,130,3,Suite,Concert,276,213,211,259,3,0.84,164
2024-06-24 07:05:00,20,195,4,Deluxe,None,317,276,294,306,3,0.72,140
2024-09-03 11:40:00,19,220,2,Deluxe,None,287,304,294,306,6,0.84,162
2024-11-01 12:30:00,26,193,4,Family,None,291,231,253,315,3,0.74,146
2024-05-29 14:45:00,19,130,4,Deluxe,None,240,237,185,177,6,0.76,172
2024-10-16 16:55:00,26,171,1,Family,None,250,189,246,235,5,0.73,146
2024-06-13 09:20:00,20,220,2,Deluxe,Concert,330,209,303,315,5,0.9,163
2024-06-13 09:20:00,20,152,3,Suite,None,234,180,185,220,6,0.79,143
2024-07-27 15:35:00,25,138,3,Suite,None,260,213,224,175,3,0.75,127
2024-11-03 12:30:00,21,220,1,Suite,None,330,315,325,313,5,0.84,162
2024-06-02 15:35:00,22,211,4,Suite,None,240,251,185,262,3,0.72,153
2024-08-24 10:00:00,22,152,2,Suite,None,246,232,283,181,5,0.8,163
2024-11-03 12:30:00,21,194,4,Suite,None,330,242,243,281,3,0.73,174
2024-10-16 16:55:00,23,201,4,Deluxe,None,330,214,300,315,6,0.9,144
2024-08-10 08:10:00,23,217,2,Deluxe,None,330,318,297,315,5,0.81,168
2024-05-24 15:35:00,20,143,3,Family,None,266,264,185,216,3,0.85,171
2024-06-09 09:20:00,20,130,4,Suite,None,263,265,194,315,4,0.72,137
2024-10-06 16:55:00,21,220,2,Deluxe,None,271,277,296,280,6,0.84,460
2024-08-14 08:10:00,22,134,3,Suite,None,275,259,189,222,3,0.86,158
2024-05-12 14:30:00,25,148,2,Suite,None,288,274,325,248,6,0.72,168
2024-11-01 12:30:00,21,198,4,Deluxe,None,315,198,288,281,5,0.83,151
2024-08-27 17:55:00,21,190,2,Suite,None,330,222,324,315,5,0.84,151
2024-06-13 09:20:00,20,130,3,Suite,None,276,217,185,175,4,0.72,141
2024-09-14 11:40:00,23,165,5,Suite,None,262,190,222,188,4,0.75,159
2024-09-18 10:00:00,19,167,4,Deluxe,Concert,330,320,209,315,5,0.72,154
2024-06-17 07:05:00,22,153,4,Suite,None,330,195,197,199,6,0.82,132
2024-09-12 11:40:00,23,146,5,Suite,None,303,280,216,279,3,0.87,151
2024-11-30 12:30:00,22,130,3,Family,None,253,220,185,265,4,0.72,148
2024-06-17 07:05:00,25,220,3,Deluxe,None,330,191,325,258,5,0.82,152
2024-06-28 07:05:00,25,145,3,Suite,None,240,180,304,175,3,0.73,143
2024-08-09 08:10:00,23,216,2,Suite,None,330,317,237,315,6,0.85,133
2024-09-29 07:05:00,23,220,2,Suite,None,330,313,245,295,5,0.83,148
2024-09-30 11:40:00,19,130,4,Deluxe,Concert,287,260,305,308,5,0.84,165
2024-05-02 14:45:00,25,130,5,Family,None,262,180,190,209,5,0.9,129
2024-06-16 09:20:00,21,185,2,Suite,None,251,223,254,187,5,0.72,141
2024-05-06 14:45:00,25,132,3,Family,None,235,240,185,214,3,0.73,150
2024-06-05 09:20:00,22,206,5,Family,None,319,309,301,265,4,0.82,128
2024-05-05 14:45:00,26,170,3,Deluxe,None,330,312,247,205,5,0.84,136
2024-09-04 11:40:00,27,217,2,Deluxe,None,330,307,325,315,5,0.92,150
2024-11-01 12:30:00,22,142,3,Suite,None,290,231,209,232,5,0.75,120
2024-06-23 07:05:00,24,179,2,Deluxe,None,330,301,286,303,6,0.87,175
2024-10-20 16:55:00,24,148,2,Family,Concert,238,253,205,238,5,0.73,124
2024-06-20 07:05:00,25,149,4,Suite,None,296,222,207,175,3,0.73,153
2024-07-22 15:35:00,22,220,4,Suite,None,318,318,294,272,5,0.76,153
2024-09-02 08:20:00,19,220,2,Deluxe,None,330,313,316,315,5,0.84,160
2024-06-16 09:20:00,25,176,4,Suite,None,303,199,283,247,7,0.84,147
2024-06-12 09:20:00,22,130,4,Family,None,278,317,185,175,5,0.72,120
2024-08-09 08:10:00,21,220,2,Suite,None,330,291,325,283,5,0.86,163
2024-05-28 14:45:00,22,162,5,Suite,None,287,228,246,230,6,0.75,168
2024-10-20 16:55:00,27,187,2,Deluxe,None,330,320,325,290,5,0.81,132
2024-05-24 15:35:00,25,137,1,Deluxe,Concert,330,308,286,175,5,0.83,138
2024-09-13 11:40:00,21,176,3,Family,None,259,203,194,175,6,0.9,142
2024-09-06 11:40:00,26,130,3,Family,None,207,205,222,175,7,0.74,174
2024-08-20 10:00:00,26,205,1,Deluxe,None,330,241,325,315,5,0.79,153
2024-07-19 15:35:00,26,169,4,Family,None,226,242,185,175,5,0.72,146
2024-11-05 09:10:00,23,168,3,Suite,None,330,320,185,315,5,0.9,177
2024-06-20 07:05:00,22,179,3,Suite,None,278,236,185,230,7,0.73,131
2024-10-14 13:40:00,23,213,2,Deluxe,None,330,308,310,315,3,0.72,150
2024-08-23 10:00:00,24,220,2,Deluxe,None,330,224,325,179,5,0.82,124
2024-09-06 11:40:00,21,220,4,Deluxe,Concert,265,258,222,281,4,0.74,132
2024-06-16 09:20:00,21,177,4,Deluxe,None,223,212,233,213,6,0.8,173
2024-05-02 14:45:00,25,130,2,Suite,None,295,193,277,209,5,0.88,134
2024-08-22 11:40:00,21,130,4,Family,None,210,221,185,193,7,0.72,127
2024-07-19 15:35:00,21,145,2,Deluxe,None,330,288,259,291,5,0.82,125
2024-11-05 09:10:00,23,139,3,Family,None,221,232,187,241,6,0.72,173
2024-08-14 08:10:00,24,131,4,Family,None,190,223,243,175,3,0.73,132
2024-09-29 07:05:00,25,176,2,Family,None,330,213,304,276,7,0.92,139
2024-10-16 16:55:00,22,130,4,Family,None,264,184,185,175,3,0.72,138
2024-11-29 12:30:00,26,141,3,Deluxe,None,298,209,185,194,3,0.88,120
2024-06-21 11:25:00,21,136,3,Suite,None,290,240,185,208,4,0.73,142
2024-10-08 16:55:00,26,213,4,Suite,Vacations,299,264,262,225,6,0.73,130
2024-05-06 14:45:00,24,130,3,Family,None,220,258,185,175,3,0.74,460
2024-07-14 15:35:00,24,182,5,Family,None,275,259,185,175,5,0.81,159
2024-07-27 15:35:00,23,168,3,Suite,None,269,193,249,250,4,0.92,146
2024-06-28 07:05:00,28,187,4,Family,None,330,320,216,202,5,0.83,145
2024-06-13 09:20:00,20,210,2,Deluxe,None,330,290,273,297,5,0.83,155
2024-08-12 10:00:00,24,220,4,Suite,None,330,299,300,309,5,0.83,148
2024-05-28 14:45:00,21,220,2,Deluxe,None,330,271,325,315,5,0.84,159
2024-06-13 09:20:00,20,220,4,Deluxe,None,330,320,304,280,5,0.84,130
2024-10-25 12:30:00,26,198,2,Family,None,259,273,223,289,5,0.73,120
2024-10-16 16:55:00,24,154,2,Suite,None,330,320,325,302,7,0.83,176
2024-09-06 11:40:00,20,130,3,Family,None,240,268,185,266,3,0.72,150
2024-10-11 16:55:00,24,160,3,Deluxe,None,296,231,235,230,4,0.86,162
2024-07-29 07:05:00,22,130,4,Suite,None,229,196,185,203,6,0.76,128
2024-07-18 10:45:00,24,132,3,Family,None,218,233,185,175,3,0.76,460
2024-09-18 10:00:00,25,161,3,Deluxe,None,218,224,245,175,3,0.72,142
2024-11-01 12:30:00,20,218,2,Deluxe,None,330,300,284,315,5,0.82,155
2024-08-19 10:00:00,22,220,4,Family,Festival,270,202,243,202,6,0.74,176
2024-08-11 08:10:00,24,217,4,Suite,None,328,219,295,315,3,0.92,121
2024-10-11 16:55:00,19,220,2,Deluxe,Concert,327,273,325,305,5,0.84,148
2024-10-08 16:55:00,22,130,3,Family,None,282,200,185,244,4,0.89,120
2024-07-27 15:35:00,19,185,4,Deluxe,None,330,252,273,189,4,0.86,138
2024-09-02 11:40:00,25,140,3,Family,None,284,243,217,246,3,0.77,127
2024-09-06 11:40:00,23,191,3,Deluxe,None,330,291,270,315,4,0.83,160
2024-06-07 09:20:00,24,130,3,Deluxe,None,244,180,197,175,4,0.76,153
2024-06-24 07:05:00,22,167,3,Deluxe,None,268,253,279,220,3,0.84,120
2024-08-19 10:00:00,23,138,4,Suite,Vacations,239,231,218,249,4,0.83,136
2024-11-03 12:30:00,27,136,5,Family,None,268,180,194,175,6,0.75,120
2024-07-18 10:45:00,23,130,3,Family,None,220,221,185,185,3,0.72,149
2024-07-24 15:35:00,22,197,1,Deluxe,None,330,320,325,315,5,0.86,167
2024-08-10 16:05:00,22,171,4,Deluxe,None,273,259,185,175,5,0.83,183
2024-08-09 08:10:00,21,220,3,Deluxe,Concert,256,320,270,267,3,0.81,133
2024-10-20 16:55:00,23,130,5,Suite,None,237,207,185,208,3,0.77,143
2024-08-21 10:00:00,24,207,4,Deluxe,None,330,295,298,299,5,0.72,154
2024-06-30 09:20:00,23,130,5,Family,None,234,239,185,200,3,0.84,125
2024-09-12 11:40:00,25,189,4,Deluxe,None,259,314,288,286,5,0.82,163
2024-07-19 15:35:00,22,130,3,Suite,None,263,218,185,210,4,0.78,154
2024-06-24 07:05:00,19,133,3,Deluxe,None,289,272,185,242,3,0.82,153
2024-06-23 09:20:00,27,191,1,Suite,None,330,237,282,306,5,0.89,124
2024-06-20 07:05:00,22,151,3,Suite,None,257,191,247,218,3,0.77,161
2024-11-27 12:30:00,22,196,3,Suite,None,327,320,325,247,4,0.87,158
2024-11-30 12:30:00,21,145,2,Deluxe,None,223,220,217,225,5,0.77,138
2024-09-13 11:40:00,18,186,3,Deluxe,None,280,264,295,175,7,0.75,178
2024-11-15 12:30:00,22,130,4,Family,None,255,194,185,182,6,0.85,153
2024-08-26 10:00:00,23,220,1,Deluxe,None,327,300,325,315,5,0.84,165
2024-09-06 11:40:00,23,157,4,Deluxe,None,304,248,205,246,3,0.72,121
2024-08-21 10:00:00,18,216,2,Suite,None,330,320,316,315,3,0.84,163
2024-06-23 07:05:00,21,130,4,Family,None,263,239,185,225,3,0.84,122
2024-08-06 08:10:00,24,139,3,Deluxe,None,190,271,185,175,6,0.83,354
2024-08-24 10:00:00,26,220,2,Deluxe,None,320,296,325,303,5,0.83,141
2024-08-10 16:05:00,22,202,2,Deluxe,None,330,320,288,298,5,0.82,165
2024-11-28 12:30:00,18,220,2,Suite,None,330,301,324,315,5,0.85,151
2024-07-22 15:35:00,26,130,3,Family,None,241,191,191,237,6,0.73,143
2024-11-01 12:30:00,20,189,3,Suite,Concert,316,230,277,276,5,0.89,121
2024-08-25 10:00:00,20,191,3,Suite,None,297,219,272,194,6,0.8,172
2024-07-16 10:00:00,20,141,4,Suite,None,239,180,242,241,3,0.82,143
2024-07-27 15:35:00,22,214,2,Deluxe,Concert,330,320,307,313,5,0.87,167
2024-07-18 10:45:00,23,144,3,Suite,None,269,197,238,235,3,0.79,124
2024-05-06 14:45:00,21,159,5,Family,None,222,198,185,175,3,0.73,159
2024-08-25 10:00:00,26,220,2,Suite,Concert,330,316,293,305,5,0.84,152
2024-06-05 09:20:00,18,219,3,Suite,None,330,241,325,315,3,0.83,149
2024-08-10 08:10:00,22,130,3,Deluxe,Concert,268,200,189,175,5,0.77,120
2024-08-08 08:10:00,21,199,2,Deluxe,Vacations,330,320,308,315,5,0.72,138
2024-11-28 12:30:00,19,169,3,Suite,None,282,225,207,184,3,0.9,391
2024-08-25 10:00:00,21,186,2,Deluxe,None,330,275,248,313,4,0.74,125
2024-09-06 11:40:00,25,212,2,Deluxe,None,330,320,308,315,4,0.82,132
2024-08-11 08:10:00,22,176,3,Deluxe,None,270,265,212,175,3,0.72,152
2024-07-22 15:35:00,17,140,4,Suite,None,301,257,185,292,3,0.8,138
2024-08-10 16:05:00,26,149,3,Suite,Concert,316,232,298,266,4,0.72,164
2024-08-11 08:10:00,23,150,3,Deluxe,None,330,231,230,262,3,0.72,124
2024-05-24 15:35:00,22,220,2,Deluxe,None,330,320,325,280,5,0.84,152
2024-07-23 15:35:00,24,184,4,Deluxe,None,330,315,300,315,5,0.82,148
2024-08-06 08:10:00,26,199,5,Family,None,270,320,289,306,4,0.81,134
2024-08-26 10:00:00,20,181,2,Deluxe,None,278,291,275,286,4,0.75,136
2024-06-26 09:20:00,27,163,3,Family,None,248,258,235,232,6,0.76,450
2024-07-29 07:05:00,20,202,2,Deluxe,None,311,294,267,271,5,0.82,168
2024-06-13 09:20:00,21,166,2,Family,None,330,227,185,292,3,0.72,136
2024-06-12 09:20:00,19,166,3,Family,None,232,199,195,175,3,0.75,148
2024-07-26 15:35:00,24,176,3,Suite,None,330,180,273,222,6,0.78,173
2024-11-26 12:30:00,24,130,4,Suite,None,236,199,199,175,3,0.89,137
2024-11-15 12:30:00,25,136,3,Suite,None,308,302,197,315,3,0.72,149
2024-06-13 09:20:00,23,214,4,Deluxe,None,290,257,247,285,3,0.77,176
2024-08-05 08:10:00,19,135,4,Family,Concert,215,217,204,184,5,0.87,126
2024-08-20 10:00:00,19,199,3,Suite,None,279,285,207,242,6,0.78,150
2024-11-01 12:30:00,22,209,2,Suite,None,330,209,228,279,5,0.81,186
2024-08-11 08:10:00,23,220,2,Deluxe,Concert,330,310,293,315,5,0.83,160
2024-06-10 07:05:00,20,168,1,Suite,None,330,316,325,315,6,0.85,153
2024-06-13 09:20:00,20,139,3,Deluxe,None,231,261,187,194,3,0.76,133
2024-11-01 12:30:00,24,130,5,Family,None,202,193,204,175,3,0.72,135
